NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PID_CERAMIDE_PATHWAY	PID_CERAMIDE_PATHWAY		32	0.3307471	1.1425211	0.24946696	0.7682923	1.0	1941	tags=25%, list=16%, signal=30%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS		12	0.42946625	1.1424286	0.29817444	0.76794446	1.0	308	tags=17%, list=3%, signal=17%	
MCDOWELL_ACUTE_LUNG_INJURY_UP	MCDOWELL_ACUTE_LUNG_INJURY_UP		35	0.32882816	1.1421913	0.2519685	0.76808876	1.0	1953	tags=26%, list=16%, signal=31%	
REACTOME_PDH_COMPLEX_SYNTHESIZES_ACETYL_COA_FROM_PYR	REACTOME_PDH_COMPLEX_SYNTHESIZES_ACETYL_COA_FROM_PYR		5	0.57974803	1.1420265	0.33532935	0.76801926	1.0	3511	tags=60%, list=29%, signal=85%	
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE		57	0.2951426	1.141993	0.24236253	0.76747775	1.0	2151	tags=26%, list=18%, signal=32%	
QI_PLASMACYTOMA_DN	QI_PLASMACYTOMA_DN		75	0.28095397	1.1419804	0.19639279	0.76686716	1.0	1274	tags=19%, list=11%, signal=21%	
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD		19	0.38392067	1.141324	0.2706131	0.7683562	1.0	1782	tags=37%, list=15%, signal=43%	
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS		6	0.54722464	1.1410197	0.33908045	0.768698	1.0	1941	tags=33%, list=16%, signal=40%	
BIOCARTA_IL17_PATHWAY	BIOCARTA_IL17_PATHWAY		7	0.5110183	1.1408261	0.32447818	0.76869434	1.0	3804	tags=71%, list=32%, signal=105%	
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY		8	0.47783777	1.1407984	0.29108912	0.7681302	1.0	2238	tags=38%, list=19%, signal=46%	
HEBERT_MATRISOME_TNBC_BONE_BRAIN_LIVER_LUNG_METASTASTASES	HEBERT_MATRISOME_TNBC_BONE_BRAIN_LIVER_LUNG_METASTASTASES		10	0.44987574	1.1395478	0.30136988	0.7716813	1.0	3088	tags=50%, list=26%, signal=67%	
WP_ENTEROCYTE_CHOLESTEROL_METABOLISM	WP_ENTEROCYTE_CHOLESTEROL_METABOLISM		25	0.35336474	1.1394701	0.28716904	0.7713054	1.0	1761	tags=28%, list=15%, signal=33%	
DI_MARTINO_MATRISOME_HIGHLY_PROLIFERATIVE_HNSCC	DI_MARTINO_MATRISOME_HIGHLY_PROLIFERATIVE_HNSCC		16	0.3998671	1.1392635	0.270751	0.7713834	1.0	420	tags=13%, list=4%, signal=13%	
WP_SMALL_CELL_LUNG_CANCER	WP_SMALL_CELL_LUNG_CANCER		78	0.27498108	1.1392173	0.20910972	0.77088124	1.0	1143	tags=17%, list=10%, signal=18%	
REACTOME_PI3K_AKT_ACTIVATION	REACTOME_PI3K_AKT_ACTIVATION		7	0.4926164	1.1392078	0.3068392	0.7702567	1.0	279	tags=29%, list=2%, signal=29%	
WANG_CLIM2_TARGETS_UP	WANG_CLIM2_TARGETS_UP		195	0.24285682	1.1391839	0.15466101	0.76967734	1.0	2655	tags=30%, list=22%, signal=38%	
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN	GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN		226	0.23679812	1.1390749	0.15151516	0.7694194	1.0	3506	tags=34%, list=29%, signal=47%	
KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_PI3K_SIGNALING_PATHWAY		5	0.566396	1.1388013	0.32532346	0.76966584	1.0	279	tags=20%, list=2%, signal=20%	
CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY	CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY		9	0.4796539	1.1382346	0.28456914	0.77088696	1.0	5462	tags=89%, list=46%, signal=164%	
UDAYAKUMAR_MED1_TARGETS_DN	UDAYAKUMAR_MED1_TARGETS_DN		191	0.2396501	1.138189	0.17467248	0.7703559	1.0	3313	tags=40%, list=28%, signal=55%	
KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP		596	0.21469684	1.1379974	0.08008658	0.77035487	1.0	2177	tags=22%, list=18%, signal=25%	
REACTOME_HEME_DEGRADATION	REACTOME_HEME_DEGRADATION		8	0.49105898	1.1374	0.32330826	0.77167344	1.0	639	tags=25%, list=5%, signal=26%	
WP_TH17_CELL_DIFFERENTIATION_PATHWAY	WP_TH17_CELL_DIFFERENTIATION_PATHWAY		41	0.31183392	1.1372701	0.25941423	0.7714447	1.0	2718	tags=34%, list=23%, signal=44%	
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING		20	0.37714118	1.1370372	0.29083666	0.77154005	1.0	3353	tags=40%, list=28%, signal=56%	
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS		36	0.32566607	1.1362906	0.27037773	0.77342844	1.0	1761	tags=25%, list=15%, signal=29%	
KEGG_MEDICUS_REFERENCE_RAC_CDC42_PAK_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RAC_CDC42_PAK_ERK_SIGNALING_PATHWAY		9	0.46456206	1.1360044	0.30873787	0.77372265	1.0	1313	tags=33%, list=11%, signal=37%	
WANG_RESPONSE_TO_BEXAROTENE_DN	WANG_RESPONSE_TO_BEXAROTENE_DN		19	0.38387913	1.1358087	0.29545453	0.773708	1.0	602	tags=21%, list=5%, signal=22%	
BILANGES_SERUM_SENSITIVE_VIA_TSC2	BILANGES_SERUM_SENSITIVE_VIA_TSC2		26	0.35332993	1.1355624	0.2638889	0.77391165	1.0	548	tags=12%, list=5%, signal=12%	
WP_MESODERMAL_COMMITMENT_PATHWAY	WP_MESODERMAL_COMMITMENT_PATHWAY		108	0.2639144	1.135371	0.21649484	0.77390707	1.0	887	tags=18%, list=7%, signal=19%	
WP_PHOSPHATIDYL_INOSITOL_PHOSPHATE_PATHWAY	WP_PHOSPHATIDYL_INOSITOL_PHOSPHATE_PATHWAY		34	0.33045927	1.1351712	0.2489712	0.77392304	1.0	1538	tags=24%, list=13%, signal=27%	
WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING	WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING		6	0.5263181	1.1348565	0.31102362	0.7743287	1.0	308	tags=33%, list=3%, signal=34%	
BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS		23	0.36307362	1.1347756	0.26252505	0.77394533	1.0	4872	tags=74%, list=41%, signal=125%	
KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY		9	0.4691614	1.1343346	0.30078125	0.77486396	1.0	4204	tags=44%, list=35%, signal=69%	
NABA_MATRISOME	NABA_MATRISOME		372	0.22251071	1.1339408	0.10421286	0.7755283	1.0	3607	tags=38%, list=30%, signal=52%	
KIM_GERMINAL_CENTER_T_HELPER_UP	KIM_GERMINAL_CENTER_T_HELPER_UP		52	0.29719597	1.1336894	0.2555781	0.7757693	1.0	997	tags=19%, list=8%, signal=21%	
CAFFAREL_RESPONSE_TO_THC_24HR_3_DN	CAFFAREL_RESPONSE_TO_THC_24HR_3_DN		13	0.41940716	1.1334499	0.29831934	0.77591765	1.0	2571	tags=38%, list=22%, signal=49%	
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN	PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN		260	0.23088315	1.1332896	0.14655173	0.7757937	1.0	2386	tags=24%, list=20%, signal=30%	
WEBER_METHYLATED_IN_COLON_CANCER	WEBER_METHYLATED_IN_COLON_CANCER		10	0.45482126	1.1332124	0.3015564	0.77540237	1.0	3830	tags=50%, list=32%, signal=74%	
BROCKE_APOPTOSIS_REVERSED_BY_IL6	BROCKE_APOPTOSIS_REVERSED_BY_IL6		115	0.25655305	1.1331187	0.225	0.7750888	1.0	1903	tags=19%, list=16%, signal=23%	
WP_IL11_SIGNALING	WP_IL11_SIGNALING		35	0.32396525	1.1324477	0.24654832	0.7766436	1.0	543	tags=14%, list=5%, signal=15%	
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES		33	0.33436397	1.132116	0.26185566	0.77709013	1.0	3590	tags=48%, list=30%, signal=69%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		54	0.29909855	1.1317924	0.23076923	0.7774917	1.0	1304	tags=20%, list=11%, signal=23%	
KEGG_MEDICUS_VARIANT_ERBB2_OVEREXPRESSION_TO_EGF_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_ERBB2_OVEREXPRESSION_TO_EGF_JAK_STAT_SIGNALING_PATHWAY		6	0.5357569	1.1316499	0.3497053	0.77730316	1.0	4195	tags=83%, list=35%, signal=128%	
NABA_BASEMENT_MEMBRANES	NABA_BASEMENT_MEMBRANES		26	0.35309786	1.131319	0.29038855	0.7778178	1.0	3768	tags=58%, list=32%, signal=84%	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_27	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_27		7	0.49888673	1.131101	0.2997988	0.7779166	1.0	319	tags=14%, list=3%, signal=15%	
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS		5	0.57173735	1.1310389	0.33539096	0.7774698	1.0	2656	tags=60%, list=22%, signal=77%	
COLDREN_GEFITINIB_RESISTANCE_DN	COLDREN_GEFITINIB_RESISTANCE_DN		176	0.24357808	1.1310294	0.16382979	0.77687067	1.0	2039	tags=23%, list=17%, signal=28%	
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP	KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP		95	0.2623076	1.1306067	0.21472393	0.77764064	1.0	2349	tags=28%, list=20%, signal=35%	
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	REACTOME_TRANSPORT_OF_SMALL_MOLECULES		460	0.21737742	1.130335	0.107551485	0.7778711	1.0	1766	tags=18%, list=15%, signal=20%	
BROWNE_HCMV_INFECTION_8HR_UP	BROWNE_HCMV_INFECTION_8HR_UP		71	0.27555764	1.1302464	0.22222222	0.7775245	1.0	1333	tags=15%, list=11%, signal=17%	
LOPEZ_MESOTELIOMA_SURVIVAL_TIME_DN	LOPEZ_MESOTELIOMA_SURVIVAL_TIME_DN		6	0.53500456	1.1300143	0.34257427	0.77763647	1.0	5025	tags=83%, list=42%, signal=144%	
REACTOME_NEUTROPHIL_DEGRANULATION	REACTOME_NEUTROPHIL_DEGRANULATION		338	0.22382833	1.1297157	0.13333334	0.77798116	1.0	3072	tags=29%, list=26%, signal=38%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN1_TO_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN1_TO_ANTEROGRADE_AXONAL_TRANSPORT		8	0.48964676	1.1295257	0.3189824	0.7779619	1.0	660	tags=25%, list=6%, signal=26%	
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY		35	0.32283807	1.1294976	0.26814517	0.77741736	1.0	2435	tags=34%, list=20%, signal=43%	
NAGASHIMA_NRG1_SIGNALING_UP	NAGASHIMA_NRG1_SIGNALING_UP		138	0.24909028	1.1293479	0.22338204	0.77727723	1.0	2946	tags=35%, list=25%, signal=46%	
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	SIG_IL4RECEPTOR_IN_B_LYPHOCYTES		25	0.35514557	1.1293167	0.28030303	0.7767399	1.0	3039	tags=44%, list=25%, signal=59%	
VALK_AML_CLUSTER_11	VALK_AML_CLUSTER_11		28	0.3463328	1.1291919	0.2729124	0.7765223	1.0	3099	tags=43%, list=26%, signal=58%	
WP_ALTERED_GLYCOSYLATION_OF_MUC1_IN_TUMOR_MICROENVIRONMENT	WP_ALTERED_GLYCOSYLATION_OF_MUC1_IN_TUMOR_MICROENVIRONMENT		5	0.56376225	1.1289666	0.35573122	0.77664834	1.0	969	tags=20%, list=8%, signal=22%	
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS		11	0.46467435	1.1287483	0.30785123	0.77673846	1.0	3135	tags=55%, list=26%, signal=74%	
LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_DN	LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_DN		5	0.55423594	1.1286061	0.33834586	0.77655506	1.0	2789	tags=40%, list=23%, signal=52%	
OUYANG_PROSTATE_CANCER_PROGRESSION_DN	OUYANG_PROSTATE_CANCER_PROGRESSION_DN		16	0.3913645	1.1283392	0.2937853	0.7767821	1.0	871	tags=19%, list=7%, signal=20%	
PIEPOLI_LGI1_TARGETS_DN	PIEPOLI_LGI1_TARGETS_DN		6	0.53211457	1.1283063	0.32876712	0.77626103	1.0	177	tags=17%, list=1%, signal=17%	
NUYTTEN_EZH2_TARGETS_UP	NUYTTEN_EZH2_TARGETS_UP		804	0.20833707	1.1281493	0.075	0.77612615	1.0	2356	tags=23%, list=20%, signal=27%	
WP_MELANOMA	WP_MELANOMA		54	0.29409856	1.1281085	0.25612473	0.77562803	1.0	2906	tags=35%, list=24%, signal=46%	
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION		8	0.49980402	1.1280056	0.3079848	0.77535397	1.0	3533	tags=75%, list=30%, signal=106%	
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_DN	CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_DN		22	0.3638137	1.1279708	0.29460582	0.7748434	1.0	3110	tags=32%, list=26%, signal=43%	
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES		16	0.39236203	1.1278975	0.30518234	0.77446216	1.0	3793	tags=50%, list=32%, signal=73%	
REACTOME_INTERLEUKIN_6_SIGNALING	REACTOME_INTERLEUKIN_6_SIGNALING		9	0.46565828	1.127774	0.30828518	0.77428365	1.0	299	tags=22%, list=3%, signal=23%	
NABA_COLLAGENS	NABA_COLLAGENS		17	0.38735718	1.1275408	0.2889306	0.774457	1.0	582	tags=18%, list=5%, signal=19%	
KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY		11	0.44117695	1.127356	0.3001912	0.77443624	1.0	2365	tags=36%, list=20%, signal=45%	
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION		5	0.5749633	1.1272364	0.3167702	0.77419674	1.0	4400	tags=80%, list=37%, signal=127%	
REACTOME_CDC42_GTPASE_CYCLE	REACTOME_CDC42_GTPASE_CYCLE		111	0.25662488	1.1272109	0.21321961	0.7736511	1.0	1625	tags=19%, list=14%, signal=22%	
DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP	DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP		185	0.24158126	1.1266831	0.17659575	0.77473783	1.0	2091	tags=23%, list=18%, signal=27%	
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP	GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP		38	0.31379658	1.1264817	0.27539062	0.77477664	1.0	1111	tags=21%, list=9%, signal=23%	
CHIBA_RESPONSE_TO_TSA_UP	CHIBA_RESPONSE_TO_TSA_UP		31	0.33754447	1.126477	0.2765531	0.7741709	1.0	3789	tags=55%, list=32%, signal=80%	
REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS	REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS		16	0.39904588	1.126408	0.31288344	0.77379745	1.0	1540	tags=31%, list=13%, signal=36%	
KIM_MYCN_AMPLIFICATION_TARGETS_UP	KIM_MYCN_AMPLIFICATION_TARGETS_UP		60	0.29365337	1.1261207	0.24557957	0.77411765	1.0	2696	tags=33%, list=23%, signal=43%	
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA		63	0.28492025	1.1260829	0.2546973	0.7736268	1.0	1813	tags=21%, list=15%, signal=24%	
REACTOME_RHO_GTPASE_CYCLE	REACTOME_RHO_GTPASE_CYCLE		351	0.22278142	1.1260519	0.118303575	0.773101	1.0	1728	tags=18%, list=14%, signal=20%	
KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE	KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE		16	0.39205238	1.1260439	0.2962963	0.7725149	1.0	5307	tags=63%, list=44%, signal=112%	
FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS	FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS		251	0.22959583	1.1258311	0.15221988	0.772611	1.0	2636	tags=29%, list=22%, signal=37%	
WP_MAMMARY_GLAND_DEVELOPMENT_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	WP_MAMMARY_GLAND_DEVELOPMENT_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4		9	0.4708361	1.1258184	0.3262136	0.7720299	1.0	1379	tags=22%, list=12%, signal=25%	
WP_GNAQ_PATHWAYS_IN_PORTWINE_STAIN	WP_GNAQ_PATHWAYS_IN_PORTWINE_STAIN		17	0.38349143	1.1256299	0.29258516	0.77204126	1.0	1313	tags=29%, list=11%, signal=33%	
PID_GLYPICAN_1PATHWAY	PID_GLYPICAN_1PATHWAY		18	0.38221285	1.1256018	0.2944664	0.77151614	1.0	3220	tags=44%, list=27%, signal=61%	
REACTOME_SIGNALING_BY_FGFR1	REACTOME_SIGNALING_BY_FGFR1		34	0.32558063	1.1255081	0.26746505	0.7712175	1.0	3039	tags=35%, list=25%, signal=47%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY		9	0.47860965	1.1252393	0.34063745	0.7714946	1.0	319	tags=22%, list=3%, signal=23%	
WP_MALE_STEROID_HORMONES_IN_CARDIOMYOCYTE_ENERGY_METABOLISM	WP_MALE_STEROID_HORMONES_IN_CARDIOMYOCYTE_ENERGY_METABOLISM		5	0.566032	1.1245834	0.330855	0.7730476	1.0	2694	tags=60%, list=23%, signal=77%	
WIERENGA_PML_INTERACTOME	WIERENGA_PML_INTERACTOME		36	0.32507595	1.1245433	0.2763713	0.7725581	1.0	4114	tags=42%, list=34%, signal=63%	
BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN	BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN		13	0.4221637	1.1245328	0.31692913	0.77198195	1.0	1398	tags=31%, list=12%, signal=35%	
FERRARI_RESPONSE_TO_FENRETINIDE_UP	FERRARI_RESPONSE_TO_FENRETINIDE_UP		17	0.39576095	1.1238804	0.29718876	0.7734635	1.0	2498	tags=47%, list=21%, signal=59%	
MCBRYAN_PUBERTAL_BREAST_6_7WK_UP	MCBRYAN_PUBERTAL_BREAST_6_7WK_UP		145	0.24715672	1.123107	0.19532908	0.77532166	1.0	2399	tags=26%, list=20%, signal=32%	
WP_FATTY_ACID_TRANSPORTERS	WP_FATTY_ACID_TRANSPORTERS		9	0.46900117	1.1229633	0.31702545	0.77518755	1.0	3295	tags=44%, list=28%, signal=61%	
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	REN_ALVEOLAR_RHABDOMYOSARCOMA_DN		350	0.2234702	1.1226639	0.1542056	0.77550286	1.0	2512	tags=25%, list=21%, signal=31%	
BOYLAN_MULTIPLE_MYELOMA_D_UP	BOYLAN_MULTIPLE_MYELOMA_D_UP		69	0.27209818	1.1223443	0.25153375	0.7759047	1.0	3173	tags=43%, list=27%, signal=59%	
LEE_LIVER_CANCER_MYC_TGFA_DN	LEE_LIVER_CANCER_MYC_TGFA_DN		32	0.33057395	1.121959	0.27494907	0.77651846	1.0	1474	tags=19%, list=12%, signal=21%	
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3		59	0.2845222	1.1219544	0.25963488	0.7759179	1.0	2259	tags=29%, list=19%, signal=35%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY		13	0.41967	1.1216017	0.30985916	0.7764459	1.0	2521	tags=46%, list=21%, signal=58%	
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP	JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP		262	0.22835068	1.1213744	0.18259023	0.77654755	1.0	2583	tags=27%, list=22%, signal=34%	
KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY		7	0.5052145	1.1212617	0.3237548	0.7763081	1.0	196	tags=14%, list=2%, signal=15%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER		44	0.30622354	1.1211318	0.2782101	0.7761288	1.0	447	tags=11%, list=4%, signal=12%	
PID_REG_GR_PATHWAY	PID_REG_GR_PATHWAY		54	0.29624653	1.1209292	0.2949495	0.77619785	1.0	1788	tags=22%, list=15%, signal=26%	
MATTHEWS_SKIN_CARCINOGENESIS_VIA_JUN	MATTHEWS_SKIN_CARCINOGENESIS_VIA_JUN		9	0.4690459	1.1208519	0.3241107	0.7758445	1.0	631	tags=22%, list=5%, signal=23%	
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS		6	0.5398912	1.1207862	0.34362933	0.77545744	1.0	1147	tags=33%, list=10%, signal=37%	
DARWICHE_PAPILLOMA_RISK_HIGH_UP	DARWICHE_PAPILLOMA_RISK_HIGH_UP		104	0.26415473	1.1205125	0.23935091	0.77573997	1.0	853	tags=12%, list=7%, signal=12%	
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY		14	0.40886378	1.1203223	0.31	0.77574456	1.0	2521	tags=43%, list=21%, signal=54%	
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	ZHENG_FOXP3_TARGETS_IN_THYMUS_UP		164	0.24413896	1.1201177	0.21006565	0.77580714	1.0	1735	tags=23%, list=15%, signal=26%	
SWEET_LUNG_CANCER_KRAS_UP	SWEET_LUNG_CANCER_KRAS_UP		361	0.21958074	1.1200039	0.16964285	0.77555376	1.0	3107	tags=30%, list=26%, signal=40%	
REACTOME_NICOTINAMIDE_SALVAGING	REACTOME_NICOTINAMIDE_SALVAGING		14	0.400219	1.1199334	0.31187123	0.77517766	1.0	5101	tags=79%, list=43%, signal=137%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_9	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_9		59	0.28978932	1.1198915	0.2648305	0.77469635	1.0	1837	tags=24%, list=15%, signal=28%	
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	HUTTMANN_B_CLL_POOR_SURVIVAL_UP		184	0.2361062	1.1198567	0.18722467	0.77420765	1.0	2802	tags=32%, list=23%, signal=41%	
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY		31	0.3300472	1.1195898	0.26796117	0.77444583	1.0	3105	tags=39%, list=26%, signal=52%	
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP	BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP		427	0.21786816	1.1194854	0.14316703	0.77418864	1.0	2544	tags=27%, list=21%, signal=34%	
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM		24	0.3579206	1.1194403	0.3131313	0.77371496	1.0	625	tags=21%, list=5%, signal=22%	
WANG_BARRETTS_ESOPHAGUS_UP	WANG_BARRETTS_ESOPHAGUS_UP		28	0.34052628	1.1194346	0.26923078	0.7731371	1.0	1815	tags=25%, list=15%, signal=29%	
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_UP	HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_UP		17	0.3859605	1.1193823	0.28710938	0.7726983	1.0	1156	tags=24%, list=10%, signal=26%	
WP_EFFECT_OF_INTESTINAL_MICROBIOME_ON_ANTICOAGULANT_RESPONSE_OF_VITAMIN_K_ANTAGONISTS	WP_EFFECT_OF_INTESTINAL_MICROBIOME_ON_ANTICOAGULANT_RESPONSE_OF_VITAMIN_K_ANTAGONISTS		6	0.5384173	1.1191247	0.35559922	0.7729341	1.0	2758	tags=67%, list=23%, signal=87%	
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	REACTOME_NEPHRIN_FAMILY_INTERACTIONS		18	0.37923974	1.1190006	0.3014862	0.7727311	1.0	3353	tags=39%, list=28%, signal=54%	
